p_meaca,p_mrgse,p_sigpath,p_camera,p_camera_R,p_qusage,p_plage,p_ora
0.2996251015672098,0.31239025502393,0.318,0.6408935848137844,0.6266871598553243,0.6110031019304993,0.32,0.3128262607851759
0.8718111903431406,0.9225548045114219,0.86,0.9323277012838855,0.9628237602590859,0.912541085244228,0.338,0.7812442219142368
0.7661331419571454,0.8470429941788198,0.78,0.8755638135091045,0.9072366400226142,0.8514082149189071,0.356,0.5385059176838712
0.627792703621226,0.7753433340502398,0.684,0.8191123971627767,0.869796846094275,0.7898682013339271,0.35,0.32229220147929827
0.4586563071907961,0.43556415445705043,0.483,0.7587041653412104,0.7344658767686092,0.7227935045097151,0.351,0.002370140446726135
0.1512088794417057,0.24716889146756757,0.251,0.5669447224791085,0.5460055100788024,0.5267094593964925,0.32,0.5451678456434617
0.4441731018118772,0.30589995244061646,0.355,0.5521014483919813,0.49016357823181933,0.5172600988517901,0.316,0.1537681690989709
0.7138686447711862,0.7997409629683538,0.751,0.8310285563489783,0.8711057570344599,0.8012439007566377,0.339,0.3159789057017956
0.5463960937202444,0.770677653385399,0.531,0.7838672567962386,0.8910733918827274,0.7728838479369134,0.279,0.5385059176838712
0.5397918958208262,0.48409773417748536,0.641,0.7745998342852075,0.6915373977317669,0.759300706135749,0.417,0.15598217618332708
0.9937140993464476,0.8334454617730042,0.988,0.9970909150551317,0.9030697354666688,0.9868066218823845,0.26,0.7765939257181219
0.9452586634159479,0.980033110032666,0.942,0.9589534363534757,0.9858956590415512,0.9636940419833057,0.318,0.1537681690989709
0.12203669539530737,0.08507711070812476,0.132,0.48886164227195306,0.4474134588919273,0.44607212955289305,0.331,0.5385059176838712
0.7478930003266026,0.7985756567706452,0.773,0.878158528298423,0.888111374632928,0.8558278327806195,0.344,0.7765939257181219
0.5516169843447801,0.5581388627281694,0.564,0.7529579105899712,0.7434974692223855,0.7360323009368849,0.269,0.5385059176838712
0.18732665150198413,0.2661770754359468,0.261,0.5801506362998425,0.5831223673033349,0.5472660818064833,0.337,0.1537681690989709
0.8511679577416366,0.7307693787406135,0.855,0.9166632641020286,0.8318171781286556,0.9175718036303042,0.235,0.7765939257181219
0.1643552682725844,0.09865241123839011,0.12,0.48733818626100445,0.4480466288899416,0.44458844820490057,0.369,0.3128262607851759
0.7589750883459304,0.9196033532382486,0.783,0.8893590930339459,0.9580607301001851,0.8862092747528085,0.358,0.3128262607851759
0.1346664354853342,0.16873485437781027,0.15,0.48152883004672753,0.4831538841704457,0.4388295502361067,0.315,0.7765939257181219
0.19192570713181756,0.2880959952363728,0.241,0.5434010033814718,0.5824400877984439,0.5020507942937436,0.335,0.7765939257181219
0.7002111837875327,0.636997391585723,0.592,0.8461607142017752,0.8628668774042035,0.8405037244854722,0.334,0.9426118451675107
0.7558490805127968,0.6912200624879106,0.749,0.8958286060696808,0.8580957571367285,0.894292848753391,0.346,0.5451678456434617
0.42342236340588424,0.2658053159245911,0.425,0.6602399080032328,0.5308977081047527,0.6346508936974428,0.316,0.06486038947190344
0.09430142265406005,0.04524362682272648,0.064,0.26120681407033325,0.22477642264566222,0.20171075312081888,0.25,0.3159789057017956
0.9987111664337945,0.811565879743295,0.999,0.9992620789808899,0.8973851423830849,0.9892581156087006,0.281,0.3159789057017956
0.13950297510485832,0.09009594034206549,0.079,0.4834941942884806,0.4962548534371761,0.4378741945364582,0.358,0.5385059176838712
0.3740036803745851,0.32780229998731447,0.375,0.623956596504496,0.5748557222104945,0.5950591405112403,0.361,0.3159789057017956
0.5922587417459441,0.547450881393848,0.554,0.7789409272477325,0.7772728449898073,0.7683282863217272,0.264,0.06486038947190344
0.4939205845969673,0.5671264008076666,0.515,0.7695042707775215,0.7825832721471824,0.7526860491497304,0.309,0.5451678456434617
0.2801359635346795,0.289645609400627,0.393,0.6286913968829417,0.5560620282890691,0.597048365646116,0.349,0.3128262607851759
0.6870510715493257,0.7127334539766896,0.666,0.8500923105819019,0.8707104404867048,0.8225375522299008,0.307,0.1537681690989709
0.7134291559438626,0.7533815312020639,0.709,0.8094527987654075,0.8353556743225767,0.7811457079672388,0.321,0.3128262607851759
0.45180421111772406,0.6164754778978777,0.574,0.7255701683929459,0.7657901090817593,0.6877947164210974,0.263,0.3128262607851759
0.20429094613234233,0.21289488504526452,0.191,0.4561729785665506,0.47726760722441786,0.3937681127909509,0.405,0.5385059176838712
0.7992933607948898,0.7403729875792711,0.81,0.8905562491078352,0.8450801119286705,0.8691013581322338,0.304,0.7812442219142368
0.8958163159996243,0.9064992941463208,0.913,0.9609850742133672,0.9591003390964852,0.9466219807298661,0.321,5.743252104750884e-4
0.5053095436303117,0.48182373939037215,0.456,0.760929082543803,0.7780337918535455,0.7431176414115109,0.397,0.02380629535406692
0.7639425022060304,0.9515308337446139,0.8,0.86991679384405185,0.9694776457578381,0.8450504313673259,0.356,1.028969480482928e-6
0.4739937031662673,0.7075309661330575,0.59,0.750870939872747,0.8303850007606297,0.7125657702562995,0.384,0.06609348855845944
0.8873769928709662,0.6609253710642538,0.904,0.9392789526678063,0.7978446873784315,0.9204162830694473,0.276,0.06486038947190344
0.04750286954666594,0.035515162318728984,0.029,0.06243345908371947,0.07838885148923981,0.0285764317919166,0.356,0.7765939257181219
0.00730387176641123,0.030872702702949735,0.033,0.1386710422550779,0.16126542044972544,0.08696932565797777,0.306,0.15598217618332708
0.739303572432952,0.799780742392858,0.781,0.8665588131020117,0.8794941671229239,0.8417506295910602,0.28,0.15598217618332708
0.36795226845901396,0.4796131606041234,0.381,0.6957921829421814,0.7436221268262029,0.6532381733254904,0.331,0.3159789057017956
0.018256655540232924,0.032788755879438435,0.033,0.21837878489692372,0.21798885380837682,0.16215894294390282,0.294,0.06609348855845944
0.0771011629657774,0.006136931922690557,0.018,0.054563000171470546,0.02674630339564439,0.023687036652384474,0.333,0.3128262607851759
0.1343960220048055,0.09315241791331506,0.142,0.41145237533824763,0.3482604214920315,0.35297623537743283,0.29,0.5385059176838712
0.4739084726272903,0.6648066404935864,0.569,0.7391086431531307,0.7941555356771618,0.699947116687905,0.302,0.7789297476370726
0.3392495333358029,0.13516667256953685,0.189,0.6052698570796848,0.5394593317440496,0.5711374437046359,0.339,0.3159789057017956
0.038943716199035805,0.051050404458987744,0.041,0.36428033858279674,0.41151570385220837,0.3042690860458046,0.366,0.1537681690989709
0.032229555675720056,0.15192478940158974,0.106,0.3052398464406801,0.35480472611250846,0.25534041047868983,0.397,0.5385059176838712
0.184252817973786,0.20064790179303466,0.223,0.5930232482998952,0.5619409309979726,0.5633187922125302,0.34,0.3128262607851759
0.7597898990127643,0.7782753650999954,0.814,0.8980347368306278,0.8728748546719954,0.8989220316484395,0.355,0.1537681690989709
0.5460688796354711,0.5433893139081414,0.595,0.7707938942685422,0.7306682563238858,0.7381002746077876,0.343,0.9434221525810278
0.2770931208316193,0.3390596152766185,0.302,0.5668744919887247,0.5999918352054954,0.5160872397214755,0.264,0.5385059176838712
0.7231454198454823,0.6637859506525446,0.732,0.8369315937389767,0.7878934805861403,0.8291744484780128,0.293,0.7765939257181219
0.2981110863141727,0.2960833300132458,0.279,0.6305668860846809,0.6467307356918912,0.5987417649259124,0.361,0.7765939257181219
4.1427155610984645e-4,0.009792297647932066,0.008,0.09123689922741463,0.1085427784244893,0.053652010811347794,0.3,0.3128262607851759
0.34989291724789495,0.1653162758160409,0.282,0.6367799230690924,0.5337867972423955,0.6060327162098192,0.359,0.02437363612997934
0.0970448846360834,0.11154862335366258,0.108,0.20575265126632494,0.21050284014297835,0.14416815155555374,0.322,0.7765939257181219
0.7977229539997817,0.9736355653539884,0.845,0.91055114766713,0.9851331364002849,0.9122667490843189,0.395,0.1537681690989709
0.9329535210237363,0.8804115196869732,0.919,0.9504471678394926,0.913879209739164,0.9542471333971054,0.333,0.7765939257181219
0.8458564011504555,0.9735657676285504,0.872,0.935157793895882,0.9861572185834326,0.9373394099716984,0.304,0.1537681690989709
0.21297531121555613,0.2903614407609524,0.249,0.6176570599259973,0.6370744096047769,0.5888048794797403,0.341,0.5385059176838712
0.9945612295479942,0.9171228635302401,0.996,0.9978259966501104,0.9591944804394277,0.9876785811711648,0.258,0.5385059176838712
0.7711236529757084,0.5804171681589771,0.709,0.8246038097750351,0.7485172676941081,0.8164904821789083,0.282,0.1537681690989709
0.48541643827718917,0.49802309957386964,0.489,0.4521313715581444,0.4802406756823472,0.4077277090485272,0.319,0.7765939257181219
0.04628639255372757,0.13133004568747314,0.094,0.390096603880316,0.41086794897645573,0.3373299157704399,0.374,0.02437363612997934
0.17535581874526196,0.0728226151409457,0.044,0.5116467036147176,0.5545450753361225,0.4717664129357404,0.286,0.5418438228636026
0.6790940166234993,0.7633256495086156,0.58,0.8437211967845535,0.9111128286747229,0.8166945491539943,0.421,0.3159789057017956
0.6254356436346956,0.49883978919356614,0.61,0.7599884196002549,0.6531583297519115,0.7453972919602355,0.344,0.3159789057017956
0.8175202051227879,0.8551194647007063,0.838,0.8914443088133632,0.9114922033144167,0.8704701765518881,0.287,0.5385059176838712
0.2889799142360221,0.18645854554068683,0.296,0.6327606185509871,0.5579081448507686,0.6026813202102306,0.28,0.3159789057017956
0.4012678570235705,0.5353114421197633,0.404,0.5172306236243549,0.6368783274389052,0.4836930374086513,0.415,0.3159789057017956
0.01645658131547778,0.03759285842494036,0.038,0.23743222273476006,0.2332178803470399,0.17842243593483342,0.298,0.7789297476370726
0.7980770810095388,0.6678124876116632,0.845,0.894518069158837,0.7717883006230877,0.8695140268863955,0.393,0.7765939257181219
0.4156146757084562,0.29217391415549215,0.291,0.5267275558576185,0.5074250504808209,0.47399102052906694,0.28,0.3159789057017956
0.7090513628038966,0.6459800310224643,0.697,0.8651600181728766,0.8199295962769743,0.8422040938487525,0.332,0.7765939257181219
0.6446819761778666,0.8253818812147317,0.702,0.8469696001179245,0.9124394458473962,0.8381752452791952,0.303,0.3128262607851759
0.6194198584537236,0.5040571233947764,0.611,0.7055337761799052,0.6068069242180345,0.6666347618927153,0.33,0.5385059176838712
0.5581477828787018,0.6801416261674769,0.544,0.689528851727809,0.7844983811964665,0.664137575170999,0.3,0.06486038947190344
0.4481909372372541,0.3926087466724766,0.568,0.7544160499607577,0.6479166833769259,0.7205556674765741,0.398,0.7765939257181219
0.6357049664960134,0.6638644431593017,0.657,0.7878106395438129,0.7755114595849535,0.7575805525335615,0.323,0.5385059176838712
0.3700551596218682,0.22971085811554134,0.239,0.1891621042018856,0.17569409176110426,0.13383240122168538,0.312,0.7765939257181219
0.6008266281019901,0.5731890792704757,0.589,0.7237497549798444,0.695261093194564,0.6847239390661506,0.378,0.7789297476370726
0.3514908554621923,0.24896088599718885,0.259,0.6484155078092714,0.6418819967482782,0.6213200679080525,0.362,0.3159789057017956
0.7857554447819242,0.7186653001936696,0.774,0.8567471594564138,0.8086434003566388,0.8298720175933909,0.458,0.5385059176838712
0.8563789672937918,0.7808548478229591,0.854,0.9145729292653013,0.8765212753205722,0.9151042286472371,0.245,0.7765939257181219
0.8535598169371911,0.8061161986953665,0.866,0.9099494690075326,0.8813683660349743,0.8899314217705654,0.346,0.9434221525810278
0.9862458453008235,0.750903760899311,0.991,0.9926167081860962,0.8610558081517355,0.9818414078447233,0.372,0.9426118451675107
0.4583495689023175,0.39906571948578956,0.411,0.5493137757820528,0.5409247959419796,0.4981837167225598,0.327,0.3128262607851759
0.4567079224787304,0.6662957927838105,0.451,0.6274156765221857,0.7678010406601112,0.597604669173831,0.274,0.7765939257181219
0.23295797887431424,0.08818412985159498,0.12,0.5418321753488695,0.5096632811479094,0.5017247152504443,0.371,0.5385059176838712
0.6904471727284047,0.5017037990683824,0.613,0.8568538089709258,0.7843405866292008,0.8508432404748961,0.348,0.06486038947190344
0.29583892084031693,0.17717398985816785,0.283,0.4357397411189655,0.32357831494720013,0.3759711225414111,0.347,0.5385059176838712
0.6759916596645774,0.6070135396802803,0.751,0.8393568982116296,0.7431038104322041,0.8346604079279293,0.334,0.5418438228636026
0.1453404644767169,0.3849918590702525,0.23,0.42149644545462295,0.5515164326625432,0.373107010070718,0.289,0.3159789057017956
0.3596198974584386,0.3351052103266116,0.465,0.6641207050028244,0.6022809881809765,0.620972333191453,0.343,0.7765939257181219
0.394097595954488,0.4774719622333616,0.489,0.6756581221862391,0.6658097659709854,0.6511432986515767,0.327,0.15598217618332708
0.913427133897078,0.7484168506305209,0.936,0.9639316902931256,0.8674486908438697,0.9496871570764798,0.345,0.06486038947190344
0.994354243762672,0.7961748737234933,0.996,0.9976319981514162,0.8878711502882392,0.9888498972832012,0.502,0.5418438228636026
0.11358432868748669,0.044373217832617023,0.08,0.5050904888774023,0.4230855260450066,0.4622542532472227,0.285,0.7765939257181219
0.058868380596812764,0.17272451306485592,0.125,0.4690987262582571,0.5092106990979346,0.41130164718814344,0.389,0.5418438228636026
0.36110898692642024,0.3246790436066952,0.315,0.6741388244803499,0.6557360353382529,0.6269617445900657,0.317,0.7812442219142368
0.3500724675181335,0.3334273168219281,0.338,0.5815238888505567,0.5899567236440186,0.5309925293907318,0.299,0.3128262607851759
0.6617133769354526,0.7025406802809571,0.622,0.82933450486587,0.8546868032705401,0.8177970983666089,0.242,0.15598217618332708
0.8641146740543331,0.7864447118787653,0.873,0.8984253140642275,0.8482728449799765,0.8738109062205088,0.32,0.15598217618332708
0.029833483363903235,0.1216726534197736,0.096,0.33851627135527185,0.36198622594563723,0.2897444918789583,0.295,0.3128262607851759
0.7822859657892575,0.826636990260597,0.781,0.8947794092611598,0.9144629552568391,0.8742445780722683,0.417,0.3128262607851759
0.7524322098474008,0.7091014047575133,0.718,0.8477218638724502,0.8408577727824547,0.8211898749093034,0.242,0.1537681690989709
0.3095616089967399,0.20167689469171665,0.183,0.6394251860153333,0.6453147939764641,0.6109659962625499,0.319,0.5385059176838712
0.15418269113980765,0.3604939898587752,0.285,0.5740250748326144,0.6267676732909132,0.533338944229316,0.332,0.5451678456434617
0.38276757581705234,0.4721165432984327,0.388,0.7048737399202343,0.7370351650459339,0.68190752909436,0.324,0.7765939257181219
0.6030782287087278,0.7138124380719146,0.59,0.7018642641525235,0.7803883968381115,0.6607611935358806,0.255,0.7765939257181219
0.665615595693638,0.6593440928533263,0.63,0.7345381664997844,0.756459575847036,0.695918411670013,0.346,0.3159789057017956
0.6190973220369151,0.6625716567479412,0.625,0.7922987502969535,0.8132099039143244,0.7617892096085279,0.308,0.06486038947190344
0.12979859681440042,0.20784437545053708,0.252,0.5301321202341177,0.49413571554446767,0.4885582572298189,0.297,0.3128262607851759
0.7586959890563412,0.9027714391686481,0.814,0.8977716566573322,0.9448980100862132,0.8770024763292641,0.361,0.7835374863669613
0.009279089435838772,0.004238448339990502,0.005,0.21622965706758612,0.21830778354145625,0.1647153603711427,0.32,0.5385059176838712
0.6595108481684006,0.6777999488514859,0.689,0.792636022706907,0.787195978639023,0.7784375126192629,0.31,0.7789297476370726
0.6036253800120489,0.35737899783234484,0.369,0.46916081458047554,0.4603116236395516,0.4106675733052325,0.332,0.9434221525810278
0.7069025122018651,0.9353535049300443,0.726,0.7891621980816216,0.948691059760876,0.7742073745636897,0.207,0.1537681690989709
0.7747451058047475,0.7179070078950642,0.816,0.8762581173098245,0.805938609467851,0.854502543172591,0.39,0.7765939257181219
0.4597490893975342,0.33034865794249,0.407,0.501312575730944,0.4258193240354299,0.4433778595766369,0.256,0.7812442219142368
0.8001510250426407,0.9690704233308016,0.823,0.874931831078912,0.978749685053924,0.850259557458257,0.381,0.1537681690989709
0.5576417732396474,0.5320756961978158,0.592,0.7792241549844138,0.7371302135884653,0.7447749769118037,0.369,0.5385059176838712
0.30264997202362365,0.3109620371049158,0.347,0.6439763913238017,0.6116226449315372,0.617620887113201,0.336,0.5385059176838712
0.9715030467581812,0.8299472998722341,0.979,0.9851243881350995,0.9030748657369709,0.9716706013697387,0.319,0.06486038947190344
0.5766590698008438,0.507362196111226,0.445,0.7913081172008419,0.8061673713263653,0.7554740610091562,0.315,0.5385059176838712
0.16811098848284411,0.2599798090767827,0.216,0.47601941983484264,0.5092248171851026,0.4174231442340903,0.337,0.1537681690989709
0.9567356759883848,0.7498961901756295,0.946,0.9806349805538298,0.8918758135211201,0.9884477009471573,0.255,6.19975027234722e-4
0.005194524090967767,0.01309321554766277,0.011,0.12392789441742778,0.14807714126804947,0.07913312976991116,0.263,0.3159789057017956
0.6033602814268557,0.5043364944839575,0.598,0.8117953509946598,0.7593386250480773,0.7828047897785129,0.316,0.1537681690989709
0.8971605000409879,0.9136670571638608,0.913,0.9548082724010826,0.9479476497718048,0.9392155493738272,0.302,0.02380629535406692
0.27604960430186165,0.14716243388895306,0.232,0.4384918776796114,0.3325757259766391,0.37812073956962555,0.359,0.3128262607851759
0.8864117268294464,0.8971836990940563,0.899,0.9518936438968078,0.9458330149467769,0.9588586533429447,0.32,0.1537681690989709
0.17087969500486822,0.044016812909681666,0.075,0.4988780071956608,0.43410256685431214,0.46007636302813876,0.324,0.5385059176838712
0.4328094304585358,0.29539607270332113,0.229,0.2371102802534285,0.29458284015776953,0.1750353762289203,0.328,0.5451678456434617
0.9462710905581478,0.9937476922360646,0.959,0.9737657734840068,0.9960394987027418,0.9610562789128339,0.362,0.15820936014037157
0.10145160662711272,0.12436407971650759,0.155,0.3839407422656198,0.34709919466416905,0.3382217689113765,0.319,0.3159789057017956
0.7957982880092249,0.7298751646360518,0.834,0.9108858732402892,0.855926684852319,0.9130118896249421,0.314,0.1537681690989709
0.17838346653589365,0.17612690184719176,0.252,0.5207039061183107,0.4695045785111851,0.47605496650571894,0.394,0.1537681690989709
0.4243818014193743,0.33210893163883953,0.375,0.6887087630154078,0.6595762550751217,0.6633966467044936,0.354,0.02380629535406692
0.4102351423461146,0.5831704714061479,0.441,0.6637498261191118,0.7543007067883433,0.6161323306114779,0.376,0.1537681690989709
0.9604095678137553,0.9382364546771289,0.974,0.9801756537183528,0.9625857600835158,0.9695744265026798,0.44,0.5385059176838712
0.704939581818639,0.756237631905813,0.752,0.8718388640377882,0.8690344452143924,0.8672834667977057,0.317,0.3159789057017956
0.6393215956660215,0.7669203996173859,0.687,0.8433754209103587,0.884547984071179,0.8375673810924653,0.38,0.5385059176838712
0.6525753321030661,0.6375524389366838,0.672,0.827606348150081,0.8072123212240325,0.818125814887847,0.293,0.02380629535406692
0.5222669603396672,0.5367463165990949,0.599,0.6773236569044365,0.6250783627161849,0.6331819114267663,0.277,0.06486038947190344
0.05588172242753098,0.10222118214871498,0.094,0.3575676905653449,0.34292286934545047,0.3086056781033183,0.389,0.5385059176838712
0.4023898994185874,0.4837633368326452,0.477,0.6512493325851823,0.6694522678892632,0.6081882841082298,0.385,0.3128262607851759
0.06625970759080002,0.11016560595645104,0.149,0.3058207991692396,0.264235960241676,0.2438300923822747,0.343,0.7812442219142368
0.35820415354639445,0.36179081866558616,0.257,0.2843698545999074,0.39846059246735066,0.22236570827683377,0.269,0.3128262607851759
0.0730481213137788,0.06848847077203687,0.1,0.44934343126668586,0.38938734994097124,0.4045454938592473,0.359,0.7789297476370726
0.9237229462635246,0.9978925998824705,0.938,0.9673148879047992,0.9988983044043702,0.9756191261660374,0.349,0.06486038947190344
0.7126879533770315,0.6234720658919548,0.771,0.8745326873691924,0.789330351167278,0.8506590520210175,0.357,0.06486038947190344
0.8189391423721826,0.9187737107469631,0.834,0.8871337068052069,0.9477426224190186,0.8835007117180615,0.327,0.5385059176838712
0.4175089291434485,0.5305492812929954,0.454,0.7120312584252064,0.7615115442290732,0.6720933179850528,0.263,0.06486038947190344
0.9323187320702654,0.7654072381336453,0.923,0.9693639862441592,0.8922976214715395,0.9539130756811838,0.41,0.5385059176838712
0.8376876190683477,0.7640049242135319,0.872,0.9229761193945717,0.8461806915964205,0.9244275432803672,0.263,0.9426118451675107
0.9950961634495838,0.8379444903133624,0.997,0.9976050500691412,0.8962111152869,0.9853504468909038,0.266,0.3128262607851759
0.9709956408907308,0.8836334823175613,0.975,0.9871910258431345,0.9431782016610222,0.9758413138094852,0.352,0.5418438228636026
0.6218098471963249,0.7883382022212717,0.677,0.805526754033299,0.872454868827097,0.7917995200674777,0.372,0.1537681690989709
0.3998133025478582,0.3137164349213156,0.434,0.6714669732632867,0.5796321554241182,0.6246510962532685,0.271,0.3128262607851759
0.08629595161251957,0.08851106658583245,0.077,0.40294909283953473,0.4059776220719632,0.3535028070928019,0.449,0.3159789057017956
0.2335829500852865,0.2694363074371454,0.272,0.589541705379242,0.5886993377699135,0.5374664206674991,0.429,0.5385059176838712
0.44643110784999596,0.5386862905264389,0.402,0.6142218849542668,0.7116989653969659,0.5813209721622392,0.305,0.06486038947190344
0.6149910971791269,0.4495341244401733,0.657,0.8165726452122173,0.721359375459497,0.7865811795580895,0.298,0.5385059176838712
0.4875553954433278,0.387803591627024,0.473,0.6015233855166936,0.5083798645907951,0.5700763816026645,0.276,0.5385059176838712
0.10404782738152862,0.10908262980206826,0.133,0.3748424205394637,0.34155813942884217,0.3103507267595311,0.345,0.7765939257181219
0.3314443654605538,0.2861633640406168,0.325,0.6701166401901839,0.635041303861416,0.6224732724563522,0.363,0.3128262607851759
0.259194382549655,0.17512866600186175,0.195,0.5629606505051592,0.5231162968739407,0.5081850860798771,0.301,0.5385059176838712
0.6223473805522017,0.43557324817285836,0.598,0.7317208560224521,0.6381778879228774,0.6949865168244806,0.38,0.7765939257181219
0.215044835343302,0.2955980962265367,0.192,0.4783253061612359,0.5723448927617523,0.42156704091686104,0.274,0.5385059176838712
0.9942122623394366,0.9233848385634622,0.999,0.9971930877046067,0.9600517517015668,0.9931908362644184,0.279,0.7765939257181219
0.3522341185816493,0.2770843779203884,0.282,0.5184909561402049,0.5076479238390486,0.461733638887341,0.35,0.3128262607851759
0.005227044642883039,0.01402776524076639,0.022,0.2090498571161907,0.18553320882779453,0.14647940109594537,0.302,0.1537681690989709
0.5421636992486314,0.7112867518156438,0.547,0.777778884989656,0.8586935752536554,0.763870504243145,0.336,0.3159789057017956
0.44717649595444553,0.6018874725657417,0.524,0.7345704086037119,0.7829831515309226,0.7146479111872047,0.316,0.7812442219142368
0.5307431384350305,0.4947309297866813,0.526,0.757246091123807,0.7400162279302345,0.7206835770410576,0.368,0.9426118451675107
0.36713386480745713,0.45528324026696826,0.401,0.6992328669849854,0.71715777835487,0.6776618202230483,0.347,0.5385059176838712
0.8110757976463735,0.8874429958208853,0.746,0.8455512708925775,0.9355775685369856,0.8177944978794924,0.25,0.31913429661302434
0.48469979993310297,0.5679671808807926,0.504,0.7783878058292906,0.8068098651902146,0.7620678686852209,0.405,0.1537681690989709
0.7374132993516904,0.7743338443520845,0.759,0.8505722958240604,0.8506981023930015,0.8452710639126572,0.318,0.7765939257181219
0.06721961643224272,0.1181555949883062,0.095,0.29440019953697094,0.3007388503883138,0.23857565767703365,0.274,0.02380629535406692
0.3839601297317258,0.3850538306912036,0.369,0.5669255125551945,0.5816389872079876,0.5308862125759451,0.354,0.7789297476370726
0.2740305590039228,0.4145600587977691,0.285,0.5934135192653862,0.6782485671029289,0.5435843202308832,0.304,0.06486038947190344
0.4059993116407128,0.41104381921687544,0.425,0.572433072757821,0.5402429631062611,0.5397239452750616,0.368,0.3159789057017956
0.07066040357047321,0.016158863414568785,0.027,0.3739919167514095,0.3376007952006215,0.31929723104121893,0.306,0.7765939257181219
0.17161574996420448,0.13362202366511622,0.225,0.49538230928956806,0.38336914934130684,0.45499407356877536,0.467,0.5385059176838712
0.3545562033282562,0.33260453661085826,0.329,0.6861484945711691,0.6768054237610956,0.6588648052607692,0.329,0.06486038947190344
0.30565526512094165,0.42656132795918505,0.336,0.6645127426971857,0.7152165882895066,0.638802902575697,0.368,0.7765939257181219
0.583077933014764,0.7525058128012614,0.561,0.7969992869570128,0.8888142476903009,0.7838522624223787,0.378,0.3128262607851759
0.7875387641470587,0.98948793927244,0.83,0.8779028281962555,0.9927647493919378,0.8546132064379526,0.336,0.1537681690989709
0.8504865314669666,0.9351897260580169,0.832,0.9188229147092044,0.965807047674662,0.9194832655391934,0.401,0.3159789057017956
0.16626350528621214,0.16944982526844488,0.214,0.4240366638165779,0.39223243200214697,0.36138150088152576,0.333,0.5385059176838712
0.23945677811539667,0.3226698028116234,0.344,0.6041729010625572,0.5591952034379548,0.5752928787238676,0.399,0.7812442219142368
0.5815045832482555,0.4206914894936103,0.485,0.6372740614730905,0.6024250650767351,0.5874248150758321,0.305,0.3128262607851759
0.10877516440890822,0.23280078544421662,0.174,0.45960615976043473,0.5103391326168601,0.4126695689685216,0.269,0.02380629535406692
0.758417882586619,0.7043479524470142,0.706,0.8636259771885216,0.8576338241501547,0.8390168628899859,0.355,0.1537681690989709
0.9418135926836116,0.9590571445440277,0.938,0.9711683046109052,0.9814516408788875,0.9781029498797228,0.384,0.5385059176838712
0.8060868062293404,0.7890634477282243,0.777,0.8586954580748132,0.8583799960985234,0.8524873124438882,0.312,0.3128262607851759
0.1884049200153589,0.2943636356502852,0.317,0.5828254455452337,0.5626698227571854,0.546204603558193,0.39,0.06486038947190344
0.36518340480824885,0.5201741656756452,0.462,0.6926397945469026,0.7370757672833996,0.6495301192980365,0.388,0.06734025469295887
0.2626676639418444,0.4090629663916496,0.342,0.6444961990028006,0.6862586760230734,0.6152452886174343,0.328,0.1627026818742938
0.6790779938449351,0.6508041861592495,0.734,0.8265297586519138,0.7740585320735163,0.7946476046553628,0.272,0.06486038947190344
0.4519086622640949,0.4909642233372336,0.411,0.5456410015713343,0.6005058488743293,0.4847813085535937,0.36,0.7765939257181219
0.5818044631044104,0.5789406689119816,0.6,0.7739723755995229,0.7497573145924192,0.7401918477417009,0.31,0.7765939257181219
0.6766740746223048,0.6901497883522542,0.719,0.7885815508883957,0.7848008245520856,0.7775027608619727,0.328,0.7765939257181219
0.21478894910183277,0.37299100132369467,0.297,0.6225933418850991,0.6588273690072545,0.5721813670336822,0.279,0.16044957708275517
0.2161970444882304,0.3930478802378649,0.239,0.520589027439479,0.6308564371754094,0.4639961759712592,0.323,0.3159789057017956
0.88813424936782,0.9136833928868433,0.905,0.9528132159549105,0.9621394411319134,0.9592732549598095,0.437,0.7789297476370726
0.03285741707523926,0.011422443307474104,0.011,0.28066230985529494,0.3006893087318766,0.23018839003207764,0.239,0.7765939257181219
0.8837702407976927,0.8599904956244777,0.885,0.9270215542848848,0.9008161243863098,0.9088428796518322,0.379,0.9426118451675107
0.9886994673462934,0.8914260449017452,0.994,0.993087027734478,0.9219270733917795,0.9804118587225339,0.298,0.3128262607851759
0.06219890471623213,0.0343109443605891,0.048,0.38436011451268026,0.3501899629037223,0.3371443877554346,0.301,0.7765939257181219
0.8278182130560883,0.9319024546346109,0.849,0.9084512706490679,0.953008436471862,0.9081082723086523,0.266,0.3128262607851759
0.19892903618673985,0.33041260849933357,0.229,0.4324478309062312,0.526273680725898,0.3704427834266002,0.363,0.02380629535406692
0.9800559751602643,0.8934328532320206,0.986,0.9917573739955992,0.9502722178623941,0.9808273397779788,0.276,0.008378696180667
0.8928869276377432,0.771185592660748,0.88,0.9384698910060497,0.8648772937819389,0.9195144691597479,0.259,0.007698967367945168
0.13234664527282747,0.055652893304610165,0.082,0.11469944913261453,0.07952619113832675,0.0657051298903224,0.385,0.9434221525810278
0.5405700882424789,0.5980673989974807,0.522,0.6323687545952534,0.6968858051300306,0.5868060335657137,0.328,0.3159789057017956
0.1694469009581976,0.10259133422452305,0.141,0.4040370070957613,0.34970756578753814,0.34271571378326104,0.341,0.3159789057017956
0.646456211565634,0.8359737450744702,0.709,0.8222600237672647,0.8986616130134044,0.7907540972366787,0.388,0.3128262607851759
0.7233567810838131,0.7933671359558077,0.71,0.8736980355771923,0.9007264107197313,0.8691361308304878,0.292,0.1537681690989709
