"meaca" "meaca_n" "MRGSE" "SigPathway" "CAMERA_ModT" "CAMERA_Rank" "GSEA" "QuSAGE" "p_ora" "testSetCor" "interCor" "backSetCor" "status"
0.0696641040464273 0.0696641040464274 0.0269052538914256 0.067 0.0522325798061786 0.0257270432511848 0.175964035964036 0.0512220193565262 0.0508443714602505 -0.00049719915364059 -1.8329909304732e-05 -1.64845399868109e-05 "up"
0.677066251331205 0.677066251331205 0.870072781773843 0.641 0.650977253942491 0.873334559247783 0.594635364635365 0.666531479340534 0.323305357207158 0.000113272188573152 8.36244016123966e-05 -1.60079287435883e-05 "up"
0.242025005725512 0.242025005725512 0.155180725771299 0.2 0.223496835437807 0.181902573747204 0.222117882117882 0.2239064053789 0.141046447773765 0.000424640238096671 -3.58008127063736e-05 6.54934164483381e-07 "up"
0.563603135267463 0.563603135267463 0.416843482112538 0.482 0.486922739419182 0.423902346978812 0.632347652347652 0.49674552045958 0.0508443714602505 -3.31584601760214e-05 0.000106847844650014 2.31480910761774e-06 "down"
0.0793854819584174 0.0793854819584172 0.214380012974434 0.145 0.0802080407244595 0.159689435196029 0.00511008991008991 0.0811574629431322 0.323305357207158 -0.00137465140801326 -5.57250356374624e-05 -2.4807361092919e-05 "down"
0.715785005155192 0.715785005155192 0.48365208059035 0.622 0.648471841610638 0.517544459846449 0.774355644355644 0.651661643748091 0.867369121436563 0.000700890855261803 0.000102821995580821 -7.41141032601356e-07 "down"
0.492827407349227 0.492827407349226 0.49976280926647 0.491 0.490123046720206 0.491758337617804 0.181488511488511 0.493161639735759 0.0040674761156041 -0.000369047177078409 7.15954836162402e-06 -1.11559755536648e-05 "up"
0.0222819296071086 0.0222819296071086 0.0236896799645566 0.027 0.0198764136902476 0.0225812115542101 0.0638291708291708 0.0171040377716304 0.596707668320015 -0.000510997748251884 4.3750458190793e-05 -1.19924324061214e-05 "up"
0.934333592023214 0.16478753497838 0.636214604520758 0.887 0.888535290373342 0.630048601776115 0.722387612387612 0.891306701831927 0.0154941754524976 -0.000352263132780599 -8.47041874364658e-06 -4.02338991504199e-06 "up"
0.541491334307019 0.541491334307019 0.825342335114788 0.585 0.507579923116901 0.8084509842513 0.102697302697303 0.496241287786783 0.323305357207158 -0.00104218431309545 9.17264686488957e-05 2.01393002106048e-06 "down"
0.150500978416485 0.150500978416485 0.144000809979631 0.178 0.142193816545408 0.114114663132313 0.30013986013986 0.140589347700028 0.323305357207158 -0.00101758470965096 1.79006625454035e-05 -1.60959683728024e-05 "down"
0.183037968710894 0.183037968710895 0.0967830595909312 0.128 0.15919772871475 0.132383236106081 0.32006993006993 0.154861993531867 0.596707668320015 0.000818335261777876 -8.98344000625835e-05 1.02887530646896e-05 "down"
0.481249878422631 0.481249878422631 0.437048805307629 0.472 0.422622762094712 0.397973968597696 0.825024975024975 0.436132614766666 0.323305357207158 -0.00098559562390766 7.64760831870088e-05 5.61935882104355e-06 "up"
0.342417811461167 0.342417811461167 0.107655496745625 0.352 0.315943138277396 0.0916953961557137 0.698301698301698 0.31299075885536 0.0154941754524976 -0.000759153012240127 8.20397291096262e-05 -6.58921488133607e-06 "up"
0.7980432019852 0.51176076752582 0.869210401680278 0.976 0.97462352633866 0.839172046323598 0.355154845154845 0.974422381621131 0.141046447773765 -0.00191906569445925 2.0918630426162e-05 5.74680060683103e-07 "down"
0.498485366003042 0.498485366003042 0.476915356115381 0.568 0.534397639884628 0.45376769516373 0.719090909090909 0.52713524602782 0.141046447773765 -0.000691758239683199 1.35979027054034e-05 -1.70694862897875e-06 "down"
0.691949306300516 0.691949306300517 0.768906234569405 0.709 0.722786708234686 0.780591034819819 0.568331668331668 0.724792243789149 0.867369121436563 0.000418795557295423 0.000115015146144224 5.58505103062319e-06 "down"
0.453781529264244 0.453781529264244 0.501249962271541 0.388 0.406347779431217 0.505031819801114 0.272077922077922 0.403331265647022 0.596707668320015 -8.88546478998393e-05 2.97992345283641e-05 -7.2280636237496e-07 "up"
