"meaca" "meaca_n" "MRGSE" "SigPathway" "CAMERA_ModT" "CAMERA_Rank" "GSEA" "QuSAGE" "p_ora" "testSetCor" "interCor" "backSetCor" "status"
0.0458764307357826 0.0458764307357826 2.54203975302692e-08 0.002 0.272426044010674 0.0775384142831688 0.555134865134865 0.000663616611678686 0.982688295143824 0.110473561843682 -0.0580435222392061 0.0209456382575522 "down"
0.0551727241655895 0.0551727241655897 0.991664959867777 0.002 0.267931721796716 0.99672961400363 0.456643356643357 5.31482421859408e-05 0.999978009432593 0.0702009101569718 -0.0458420733926022 0.0315059308577614 "down"
0.894969094327258 0.264038427662579 0.0212628213847904 0.751 0.898678008937287 0.370921778337381 0.131668331668332 0.675522876206684 0.963153306125852 0.0711668439546948 -0.0454437035914822 0.0271066746734787 "down"
0.333482725433553 0.333482725433553 2.57690284374882e-09 0.169 0.629012562908796 0.0493229639784417 0.0496393606393606 0.0864851702538132 0.911522904050894 0.0999288282437066 -0.0415281398157657 0.0160494683327128 "up"
0.148151322496148 0.148151322496148 1.50190986263595e-07 0.014 0.367623551908397 0.0703423757897404 0.238661338661339 0.00358768457417202 0.768785423029518 0.0912515533963586 -0.052976534865166 0.0152377196749767 "down"
0.0481496900808652 0.0481496900808651 2.45771412821304e-09 0.002 0.236003288461715 0.0412921582178187 0.381288711288711 4.57388932191272e-05 0.892772816161982 0.0917337194109974 -0.0631684723210272 0.0258450278737675 "down"
0.851613244751687 0.374120880421169 0.0602131331839718 0.721 0.903672334033227 0.516476758576894 0.193896103896104 0.684910585263495 0.947586142405823 0.0940203790171802 -0.0501016658492381 0.0310389790722461 "down"
0.119025819690848 0.119025819690848 0.477235054775572 0.008 0.367276348569258 0.799322445523692 0.894845154845155 0.00627724434449362 0.999504132328048 0.0870733741535888 -0.0379285948381344 0.024822333701425 "down"
0.0266862890205777 0.0266862890205779 3.91763349948639e-09 0.003 0.245143315786649 0.0294951769228049 0.288111888111888 4.22094527146033e-05 0.832342360600049 0.0761220352098316 -0.0313230039292919 0.0255549370721202 "down"
0.43605113450856 0.43605113450856 0.418496630943815 0.183 0.65327506853387 0.773041171552789 0.339090909090909 0.151269337853899 0.91632500717971 0.0877330105233802 -0.0528819304313079 0.0279080544243186 "down"
0.780931442889145 0.556210820083047 0.991664959867777 0.578 0.853510668517656 0.997220473808388 0.223676323676324 0.584458318031217 0.577991562674882 0.102223472496172 -0.0576922237287572 0.0257572132929453 "down"
0.242291077250504 0.242291077250504 9.66273341858322e-05 0.061 0.483007136917381 0.161789850828858 0.138461538461538 0.0146635204414047 0.865909388537614 0.0844614332301526 -0.043953180256305 0.0361296153615685 "down"
0.613599449961832 0.613599449961832 0.455454500291236 0.382 0.774522005219688 0.802595563304452 0.22998001998002 0.357058965226988 0.857957927506213 0.101132815839093 -0.0489626999101638 0.0180273489789613 "down"
0.611536744677199 0.611536744677199 0.814921686236256 0.25 0.687563459897867 0.933913040540902 0.195034965034965 0.217191575741623 0.893351112945667 0.0890869410375401 -0.0521734019248514 0.0293514498848698 "down"
0.106838632155735 0.106838632155735 0.613071844357024 0.017 0.388566297255168 0.855238092794928 0.567232767232767 0.00682446305511664 0.996593697377988 0.0853974657109743 -0.0302172097292189 0.0201685853832212 "down"
